id,text,label
A1YE64SXAYC9V6_21496,"I bought the movie because of the needed exploration of the an alternative lifestyle.  This lifestyle is not portrayed in a fair way,
as nearly all the characters have severs psychological issues.",1
AKB12CV3P48QJ_16241,"As one reviewer put it, it showed some odd but true Navy
quirks.  Basically a love story with a Navy background.
The ending was not too realistic, however.

I'd recommend it to anyone.",4
A18A3H566K45D9_19364,"Supporting players come off best...Keim (part wasn't large enough), Hyer and Kennedy.  Nice production but overblown. Principal cast just gives performances. Not very involving",3
A26R28KK62FOEV_22456,"Enjoyable for a trip down memory lane, but sadly dated. I didn't watch more than the first episode in the series.",3
A39ZX6ML4X7E67_147,"I read the Bible quite often and teach Bible classes from time to time. This is a very accurate account of the ""Joseph"" story.",5
AXU8RH1DEV21H_14671,The price was good but I still like the original 50's Sci-Fi better. Some decent special effects.,3
A30G3VXR0AISRZ_22477,The show was action packed but riddled with the F word.  Not something i liked to hear over and over again.,2
A33UW2DVXLVB63_15952,"...this rare VHS is the first Barney tape ever made! The Barney in this video is way different to the one we have now. Dark purple, looks silly, and friendly. Take a look at the first of Barney.",3
A2X27FQSHP418Y_8645,"this movie is so boring, the script so ridiculous and weak, that it is a shame to the vampire's legends all around the world. The characters are bad, the actors are obviously sleeping.",1
AFBYQWNOOZRXQ_9091,I saw this movie a long time ago and was glad for a chance to see it again.  Wish it were true.  Who knows?  Maybe it is!,4
A3MWF6B6B17RPE_20388,Don't buy blurred and grainy. Warped disc. Not worth 29 cents. Lost my money on this disc. Poor quality for sure.,1
A1UCSA90D59I01_4854,"The movie a good, but it was hard to view because of all the pausing and picture was a little distorted",2
A2RNKU9KJHQ2BV_19808,"Kind of cheesy movie, but I like it.  It has a most unusual story line with unforgettable scenes.  I love watching Sharolyn Fenn on screen.",3
A315FEW3J9RVZ0_2215,Cute movie...I put it on for my 13-month old nephew and it kept his attention for 3/4 of the movie (impressive)!  The characters and songs were great.,4
A3HQXFLZ6WI70Q_7335,Movie is way better than the recent remake. Blu-ray is awesome for a movie this old. Worth the purchase. Buy it.,5
A3FMHSS5NLHF9O_7905,"Very cute movie, definitely Disney, but great for kids and adults, it's like an animated movie come to life, in most parts.",5
A14S51Z9I7DZR1_1940,This is one of the best movies about growing up in a challenging natural world.,5
A3RLUWRAG2SP3_20367,"Too slow, and he didn't even play the drums more than a few seconds. Was very boring, slow, and Kim Novak was too gorgeous to play a part like that.  I would not recommend this movie to anyone at all.",2
A23ESYO7TLAHPI_18048,I had forgotten how ridiculous this movie is. Best thing is Tom Jones singing the title track. Good quality transfer and sound.,2
A1BLETTL35RR3E_19333,"Apparently a great movie, but pleased be advised for the hearing impaired:  No English Subtitles!  It astounds me that the BBC has been the most negligent in providing English subtitles, when their dialog is often the most difficult to comprehend.",3
A3KbecauseUW0Y4GT5_4345,There are many factual representations in this movie. The acting could have been better. It is worthwhile to watch.,3
AOLDS2WSJ96NX_10008,"In real DVD standards, the picture and sound of this copy is more like a VHS reception, but yes, a clear one.",3
AWVS4IQS8Y2ZS_12109,"This is such a classic ""monsters from space"" film. Of course, you have to really love corny monster movies from the 50s era to truly enjoy it. Unfortunately, the last 20-30 minutes of the film had no sound.",3
A23DOYIX0QT9K_15772,"Dated. Does not hold up to time as some of the greats do.  Burton looked to be phoning it in. Compared to Soldier, Tinker,
Tailor, Spy this outing seemed fabricated with very little research.",1
A1BLJQQ2EBVNJK_18080,"They didn't re-master this movie so it looks so-so.
Cyd Charisse is looking up in years in this movie, but all the dance scenes are very entertaining.
Not worth buying it's a watch once movie.",2
A1X7ITBEN1UHOS_18299,I remember this as a child and its one to forget. But it shows just fine.,3
A1BSJ8DDET88LV_6417,"Another Great Jim Carrey movie, the biography of comedian Andy Kaufman and Jim Carrey makes you believe that he is Andy Kaufman, and of course you have REM song's Man on the Moon and the Great Beyond.",5
AXUT1ATGUBG0A_3578,Loved the blu-ray addition we watch this movie every year with the children and now the grandchildren.,5
A17DVWUVQBSNZB_16217,Classic drama that artfully demonstrates the practical values reflecting God's grace as expressed by man.,4
AWG2O9C42XW5G_6426,Man On The Moon is a story about Andy Kaufman and Jim Carrey plays him. i think Jim Carrey plays Andy Kaufman very well. this is a great movie.,5
A1BE0DTT5H05ID_14107,"Though not unusual, the  storyline had enough twists, turns, and entertaining characters to make it interesting.  Cary Grant and Sophia Loren had great chemistry.",3
A531PZ40KZE15_15541,I really love this movie but didn't realize I couldn't play it here in the states. Kind of a bummer but now I know there is different regions of blu-ray movies.,3
A39AIPJUXO9HYV_20124,Not the best X-Men movie.  There's about 10 X-Men and Avengers movies that I'd rank over this one.  Worth a few bucks for a cheap rental.,2
AVKGA5CJYUVSN_13705,It's true what they say....you can never go back....and this includes watching (and enjoying) movies like this one from the 80's.,2
A20KE9LWZT4IZ_5986,"Man o man.. this is one odd movie. Loved the characters, especially the Attorney. The drug use is wide, the paranoia deep and the WTF factor is high. Great movie, typical Hunter S. Thompson stuff!",5
A3ODX6VFPUKDYZ_8339,"No more needs to be said... Best movie ever!  Watched it for the first time in about 15 years recently, and I remembered almost every line from my childhood.",5
A15AUNIQ4GNLHN_6878,"Very poor acting, ridiculous poorly writing screen play, violence for the sake of violence, demonstrates what the industry will stoop to for money",1
A2ZHSORK1HHYTT_12514,"Not a classic, but you will enjoy the film.

Buy it for your DVD library -- you will watch it more than once.",4
A3HY55WXOY1RKQ_14259,"nice singing and dancing but to unrealistic it would make a cute stage show but I would not recommend it for as
I almost quite 3 times but saw it through anyway",2
A3CRXRSINUJCZC_12975,"Great classic flick! A little swearing at the beginning, but subsided as movie went on. None the less not over the top. Entertaining movie!",4
AI0NMYA3LKXW1_21091,"Saw this the other night at a film society (35 mm) and afterwards rented the DVD. The DVD is sharper, which is appreciated but nothing compares to seeing the giant close-ups in a dark, smelly room with other people.",1
A1B9BMGW6NUIQ9_10722,"DVDs work 4 stars because of all the crap Lucas added into the movies back in the 90s. Need to release the originals without the extra CGI,  but still the best of the Star Wars movies",4
A1Y27IQ7I7ZG6E_12528,Bought this as a gift for my father-in-law has he likes these old movies.  I have seen him watch it a couple times.,4
A2YFS3AYX720ZX_19599,bought this because I'm a Richard Widmark fan. He and Holden make  good adversaries. But really not much action to keep me watching it again.,3
A1TND9THMFVTQG_20916,"DOUBLE LAYER & DOUBLE SIDED...THAT SAYS IT ALL ABOUT THE VERY POOR QUALITY OF THE MEDIA.  THE ONES I BOUGHT HAD TO BE RETURNED AND I'M STILL SEARCHING FOR SEASON ONE ON SINGLE LAYER, SINGLE SIDED.",1
A12Y211FLZBU62_3508,"I loved the movie, the service was speedy, which I liked, and I'm a happy person! This movie has become my favorite movie of all time and I have amazon to thank for that!!",5
A2QFJBMKXIP3O2_12149,"With the superb actors in itis enough reason to watch it.
I really liked it but not Oscar material,in my opinion. Plummer and Mason gave me a different of Holmes and Watson.",4
A1CU40TOIGHYKN_16680,It is a good old time love story.  Has a happy ending and is not rated PG or R,4
A5K63E8QG4GVP_14362,A good film based loosely on the happenings of Perl Harbor.  Interesting perspective - that of the Japanese.,4
A3BEORWIM2RW7D_13977,A -b- title for sure but its a nice movie with strange innuendos and odd characters. You got to watch for yourself,3
A1FDNVPJYDMRO6_17957,just discovered this. It was okay. It would make a really great staged play. Not sure if it transfers well to film.,3
A3D5BK8B9Z4CEA_13695,A dull story that is not worth the time unless you are specifically looking to get depressed.  The acting was almost as poor as the writing.,2
A3LY609EZJSLCM_2220,Great fun! Kudos to whoever dreamt up the packaging with catapult & plastic farm animals.,5
A3GSETI5US9LCZ_20180,It wouldn't be fair for me to review this movie because it had no English subtitles and I am severely hearing impaired. I do wish the movie ads would mention whether or not English subtitles are available on the disc.,3
A3KVRLDYIRHE4U_6702,"Loved it,  lots of action, great creature design, better than King Kong.  Artful underwater filming.  I purchased an extra copy of the DVD for my grandson to enjoy, as he is a big fan of Jaws.",5
A1I5DFJMX28FDR_12721,"Here is a classic Hitchcock thriller that just shines in a Blu-Ray edition.  Although I've seen the film many times, it was like a new experience in this new format.",4
A2ZHO5AITMQ9YF_1869,Movie showed up in Great condition!! Disc plays perfectly and the movie is one of my favorites!! A Wonderful Classic!,5
A2H7VFEIFZV744_2810,This movie is a great example of how we the public are lied to and just some of the insights to government working for us.,5
A1PI6HMAC3P6YW_18831,Love the movie beyond measure but those putzes at Mill Creek just took the original print and stuffed it into a blue case...SAVE YOUR MONEY!!!,1
A321CZWPQHN1G0_17351,When will we ever get to watch the originals on DVD? I hate the additions with the remastered versions.,3
AE47Z9IGJFXCC_15462,"The most faithful adaptation of the classic novel.  The dialogue shines, but in comparison to the BBC/A&E adaptation, the limited sets and scenery budget drag it down.",4
A2VGUYAXGAS8AH_7857,Great family film. Lots of action for the kids and humor for mom and dad.,5
A2S99NZJ617VJ9_16200,"very good movie,  was in the US Army 69,70,71,  saw some guys whose character was very familiar.
highly recommended.",4
A3SUD9NNN3Z61S_12119,"The sets are nice for this period piece. As a fan of Sherlock Holmes, I found little of his sleuthing here. It's also rather dark even at the ending.",2
AMWIHOAIY1BY7_7015,"If you like scary movies, then this is it! This movie is a great ghost story and scares me every time i see it. if you are a true horror fan than you have to own this DVD.",5
A3VAN8PT8IDEZG_21051,"This is my review of the SPHE edition.
The video quality is great.
The film is not so.
There are no subtitles.
I recommend this release for Abbot and Costello completists (even if it's a Costello solo).",3
A2RLGG5XB5ID34_20452,"The wife of a greedy man comes back to haunt him after he drivers her to hang her herself. But, is she really a ghost, or is she now playing mind games similar to those he played on her?",3
